v t
-0.0637138 2.50325
-0.0637736 2.50425
-0.0638333 2.50525
-0.063893 2.50625
-0.0639526 2.50725
-0.0640121 2.50825
-0.0640716 2.50925
-0.0641311 2.51025
-0.0641905 2.51125
-0.0642498 2.51225
-0.064309 2.51325
-0.0643683 2.51425
-0.0644274 2.51525
-0.0644865 2.51625
-0.0645455 2.51725
-0.0646045 2.51825
-0.0646635 2.51925
-0.0647223 2.52025
-0.0647811 2.52125
-0.0648399 2.52225
-0.0648986 2.52325
-0.0649572 2.52425
-0.0650158 2.52525
-0.0650743 2.52625
-0.0651328 2.52725
-0.0651912 2.52825
-0.0652495 2.52925
-0.0653078 2.53025
-0.065366 2.53125
-0.0654242 2.53225
-0.0654823 2.53325
-0.0655404 2.53425
-0.0655984 2.53525
-0.0656563 2.53625
-0.0657142 2.53725
-0.065772 2.53825
-0.0658298 2.53925
-0.0658875 2.54025
-0.0659451 2.54125
-0.0660027 2.54225
-0.0660602 2.54325
-0.0661177 2.54425
-0.0661751 2.54525
-0.0662325 2.54625
-0.0662898 2.54725
-0.066347 2.54825
-0.0664042 2.54925
-0.0664613 2.55026
-0.0665183 2.55126
-0.0665753 2.55226
-0.0666323 2.55326
-0.0666892 2.55426
-0.066746 2.55526
-0.0668027 2.55626
-0.0668594 2.55726
-0.0669161 2.55826
-0.0669727 2.55926
-0.0670292 2.56026
-0.0670856 2.56126
-0.067142 2.56226
-0.0671984 2.56326
-0.0672547 2.56426
-0.0673109 2.56526
-0.067367 2.56626
-0.0674231 2.56726
-0.0674792 2.56826
-0.0675352 2.56926
-0.0675911 2.57026
-0.067647 2.57126
-0.0677028 2.57226
-0.0677585 2.57326
-0.0678142 2.57426
-0.0678698 2.57526
-0.0679254 2.57626
-0.0679809 2.57726
-0.0680363 2.57826
-0.0680917 2.57926
-0.068147 2.58026
-0.0682023 2.58126
-0.0682575 2.58226
-0.0683126 2.58326
-0.0683677 2.58426
-0.0684227 2.58526
-0.0684776 2.58626
-0.0685325 2.58726
-0.0685874 2.58826
-0.0686421 2.58926
-0.0686968 2.59026
-0.0687515 2.59126
-0.0688061 2.59226
-0.0688606 2.59326
-0.0689151 2.59426
-0.0689695 2.59526
-0.0690238 2.59626
-0.0690781 2.59726
-0.0691323 2.59826
-0.0691865 2.59926
-0.0692406 2.60026
-0.0692946 2.60126
-0.0693486 2.60226
-0.0694025 2.60326
-0.0694563 2.60426
-0.0695101 2.60526
-0.0695639 2.60626
-0.0696175 2.60726
-0.0696711 2.60826
-0.0697247 2.60926
-0.0697781 2.61026
-0.0698316 2.61126
-0.0698849 2.61226
-0.0699382 2.61326
-0.0699914 2.61426
-0.0700446 2.61526
-0.0700977 2.61626
-0.0701508 2.61726
-0.0702037 2.61826
-0.0702567 2.61926
-0.0703095 2.62026
-0.0703623 2.62126
-0.070415 2.62226
-0.0704677 2.62326
-0.0705203 2.62426
-0.0705729 2.62526
-0.0706253 2.62626
-0.0706778 2.62726
-0.0707301 2.62826
-0.0707824 2.62926
-0.0708346 2.63026
-0.0708868 2.63126
-0.0709389 2.63226
-0.0709909 2.63326
-0.0710429 2.63426
-0.0710948 2.63526
-0.0711467 2.63626
-0.0711985 2.63726
-0.0712502 2.63826
-0.0713019 2.63926
-0.0713535 2.64026
-0.071405 2.64126
-0.0714565 2.64226
-0.0715079 2.64326
-0.0715592 2.64426
-0.0716105 2.64526
-0.0716617 2.64626
-0.0717129 2.64726
-0.071764 2.64826
-0.071815 2.64926
-0.071866 2.65027
-0.0719169 2.65127
-0.0719677 2.65227
-0.0720185 2.65327
-0.0720692 2.65427
-0.0721198 2.65527
-0.0721704 2.65627
-0.0722209 2.65727
-0.0722714 2.65827
-0.0723217 2.65927
-0.0723721 2.66027
-0.0724223 2.66127
-0.0724725 2.66227
-0.0725226 2.66327
-0.0725727 2.66427
-0.0726227 2.66527
-0.0726726 2.66627
-0.0727225 2.66727
-0.0727723 2.66827
-0.0728221 2.66927
-0.0728717 2.67027
-0.0729214 2.67127
-0.0729709 2.67227
-0.0730204 2.67327
-0.0730698 2.67427
-0.0731192 2.67527
-0.0731685 2.67627
-0.0732177 2.67727
-0.0732668 2.67827
-0.0733159 2.67927
-0.073365 2.68027
-0.0734139 2.68127
-0.0734628 2.68227
-0.0735117 2.68327
-0.0735604 2.68427
-0.0736091 2.68527
-0.0736578 2.68627
-0.0737063 2.68727
-0.0737548 2.68827
-0.0738033 2.68927
-0.0738517 2.69027
-0.0739 2.69127
-0.0739482 2.69227
-0.0739964 2.69327
-0.0740445 2.69427
-0.0740926 2.69527
-0.0741405 2.69627
-0.0741885 2.69727
-0.0742363 2.69827
-0.0742841 2.69927
-0.0743318 2.70027
-0.0743795 2.70127
-0.074427 2.70227
-0.0744746 2.70327
-0.074522 2.70427
-0.0745694 2.70527
-0.0746167 2.70627
-0.074664 2.70727
-0.0747112 2.70827
-0.0747583 2.70927
-0.0748054 2.71027
-0.0748524 2.71127
-0.0748993 2.71227
-0.0749461 2.71327
-0.0749929 2.71427
-0.0750397 2.71527
-0.0750863 2.71627
-0.0751329 2.71727
-0.0751794 2.71827
-0.0752259 2.71927
-0.0752723 2.72027
-0.0753186 2.72127
-0.0753649 2.72227
-0.0754111 2.72327
-0.0754572 2.72427
-0.0755032 2.72527
-0.0755492 2.72627
-0.0755952 2.72727
-0.075641 2.72827
-0.0756868 2.72927
-0.0757325 2.73027
-0.0757782 2.73127
-0.0758238 2.73227
-0.0758693 2.73327
-0.0759148 2.73427
-0.0759601 2.73527
-0.0760055 2.73627
-0.0760507 2.73727
-0.0760959 2.73827
-0.076141 2.73927
-0.0761861 2.74027
-0.0762311 2.74127
-0.076276 2.74227
-0.0763208 2.74327
-0.0763656 2.74427
-0.0764103 2.74527
-0.076455 2.74627
-0.0764995 2.74727
-0.076544 2.74827
-0.0765885 2.74927
-0.0766329 2.75028
-0.0766772 2.75128
-0.0767214 2.75228
-0.0767656 2.75328
-0.0768097 2.75428
-0.0768537 2.75528
-0.0768977 2.75628
-0.0769416 2.75728
-0.0769854 2.75828
-0.0770292 2.75928
-0.0770729 2.76028
-0.0771165 2.76128
-0.07716 2.76228
-0.0772035 2.76328
-0.0772469 2.76428
-0.0772903 2.76528
-0.0773336 2.76628
-0.0773768 2.76728
-0.0774199 2.76828
-0.077463 2.76928
-0.077506 2.77028
-0.077549 2.77128
-0.0775918 2.77228
-0.0776346 2.77328
-0.0776774 2.77428
-0.07772 2.77528
-0.0777626 2.77628
-0.0778052 2.77728
-0.0778476 2.77828
-0.07789 2.77928
-0.0779323 2.78028
-0.0779746 2.78128
-0.0780168 2.78228
-0.0780589 2.78328
-0.0781009 2.78428
-0.0781429 2.78528
-0.0781848 2.78628
-0.0782266 2.78728
-0.0782684 2.78828
-0.0783101 2.78928
-0.0783517 2.79028
-0.0783933 2.79128
-0.0784348 2.79228
-0.0784762 2.79328
-0.0785175 2.79428
-0.0785588 2.79528
-0.0786 2.79628
-0.0786412 2.79728
-0.0786823 2.79828
-0.0787233 2.79928
-0.0787642 2.80028
-0.0788051 2.80128
-0.0788459 2.80228
-0.0788866 2.80328
-0.0789272 2.80428
-0.0789678 2.80528
-0.0790083 2.80628
-0.0790488 2.80728
-0.0790892 2.80828
-0.0791295 2.80928
-0.0791697 2.81028
-0.0792099 2.81128
-0.07925 2.81228
-0.07929 2.81328
-0.0793299 2.81428
-0.0793698 2.81528
-0.0794096 2.81628
-0.0794494 2.81728
-0.0794891 2.81828
-0.0795287 2.81928
-0.0795682 2.82028
-0.0796077 2.82128
-0.079647 2.82228
-0.0796864 2.82328
-0.0797256 2.82428
-0.0797648 2.82528
-0.0798039 2.82628
-0.0798429 2.82728
-0.0798819 2.82828
-0.0799208 2.82928
-0.0799596 2.83028
-0.0799984 2.83128
-0.0800371 2.83228
-0.0800757 2.83328
-0.0801142 2.83428
-0.0801527 2.83528
-0.0801911 2.83628
-0.0802295 2.83728
-0.0802677 2.83828
-0.0803059 2.83928
-0.080344 2.84028
-0.0803821 2.84128
-0.0804201 2.84228
-0.080458 2.84328
-0.0804958 2.84428
-0.0805336 2.84528
-0.0805712 2.84628
-0.0806089 2.84728
-0.0806464 2.84828
-0.0806839 2.84928
-0.0807213 2.85029
-0.0807586 2.85129
-0.0807959 2.85229
-0.0808331 2.85329
-0.0808702 2.85429
-0.0809073 2.85529
-0.0809442 2.85629
-0.0809812 2.85729
-0.081018 2.85829
-0.0810548 2.85929
-0.0810914 2.86029
-0.0811281 2.86129
-0.0811646 2.86229
-0.0812011 2.86329
-0.0812375 2.86429
-0.0812738 2.86529
-0.0813101 2.86629
-0.0813463 2.86729
-0.0813824 2.86829
-0.0814184 2.86929
-0.0814544 2.87029
-0.0814903 2.87129
-0.0815262 2.87229
-0.0815619 2.87329
-0.0815976 2.87429
-0.0816332 2.87529
-0.0816688 2.87629
-0.0817042 2.87729
-0.0817396 2.87829
-0.0817749 2.87929
-0.0818102 2.88029
-0.0818454 2.88129
-0.0818805 2.88229
-0.0819155 2.88329
-0.0819505 2.88429
-0.0819854 2.88529
-0.0820202 2.88629
-0.0820549 2.88729
-0.0820896 2.88829
-0.0821242 2.88929
-0.0821587 2.89029
-0.0821932 2.89129
-0.0822276 2.89229
-0.0822619 2.89329
-0.0822961 2.89429
-0.0823303 2.89529
-0.0823644 2.89629
-0.0823984 2.89729
-0.0824324 2.89829
-0.0824662 2.89929
-0.0825 2.90029
-0.0825338 2.90129
-0.0825674 2.90229
-0.082601 2.90329
-0.0826345 2.90429
-0.082668 2.90529
-0.0827013 2.90629
-0.0827346 2.90729
-0.0827678 2.90829
-0.082801 2.90929
-0.082834 2.91029
-0.082867 2.91129
-0.0829 2.91229
-0.0829328 2.91329
-0.0829656 2.91429
-0.0829983 2.91529
-0.0830309 2.91629
-0.0830635 2.91729
-0.083096 2.91829
-0.0831284 2.91929
-0.0831607 2.92029
-0.083193 2.92129
-0.0832252 2.92229
-0.0832573 2.92329
-0.0832894 2.92429
-0.0833213 2.92529
-0.0833532 2.92629
-0.0833851 2.92729
-0.0834168 2.92829
-0.0834485 2.92929
-0.0834801 2.93029
-0.0835116 2.93129
-0.0835431 2.93229
-0.0835745 2.93329
-0.0836058 2.93429
-0.083637 2.93529
-0.0836682 2.93629
-0.0836992 2.93729
-0.0837303 2.93829
-0.0837612 2.93929
-0.0837921 2.94029
-0.0838229 2.94129
-0.0838536 2.94229
-0.0838842 2.94329
-0.0839148 2.94429
-0.0839453 2.94529
-0.0839757 2.94629
-0.0840061 2.94729
-0.0840363 2.94829
-0.0840665 2.94929
-0.0840967 2.9503
-0.0841267 2.9513
-0.0841567 2.9523
-0.0841866 2.9533
-0.0842164 2.9543
-0.0842462 2.9553
-0.0842758 2.9563
-0.0843054 2.9573
-0.084335 2.9583
-0.0843644 2.9593
-0.0843938 2.9603
-0.0844231 2.9613
-0.0844524 2.9623
-0.0844815 2.9633
-0.0845106 2.9643
-0.0845396 2.9653
-0.0845685 2.9663
-0.0845974 2.9673
-0.0846262 2.9683
-0.0846549 2.9693
-0.0846835 2.9703
-0.0847121 2.9713
-0.0847406 2.9723
-0.084769 2.9733
-0.0847973 2.9743
-0.0848256 2.9753
-0.0848538 2.9763
-0.0848819 2.9773
-0.0849099 2.9783
-0.0849379 2.9793
-0.0849658 2.9803
-0.0849936 2.9813
-0.0850213 2.9823
-0.085049 2.9833
-0.0850766 2.9843
-0.0851041 2.9853
-0.0851315 2.9863
-0.0851589 2.9873
-0.0851862 2.9883
-0.0852134 2.9893
-0.0852405 2.9903
-0.0852676 2.9913
-0.0852946 2.9923
-0.0853215 2.9933
-0.0853483 2.9943
-0.0853751 2.9953
-0.0854018 2.9963
-0.0854284 2.9973
-0.0854549 2.9983
-0.0854814 2.9993
-0.0855078 3.0003
-0.0855341 3.0013
-0.0855603 3.0023
-0.0855865 3.0033
-0.0856126 3.0043
-0.0856386 3.0053
-0.0856645 3.0063
-0.0856904 3.0073
-0.0857162 3.0083
-0.0857419 3.0093
-0.0857675 3.0103
-0.085793 3.0113
-0.0858185 3.0123
-0.0858439 3.0133
-0.0858693 3.0143
-0.0858945 3.0153
-0.0859197 3.0163
-0.0859448 3.0173
-0.0859698 3.0183
-0.0859948 3.0193
-0.0860196 3.0203
-0.0860444 3.0213
-0.0860691 3.0223
-0.0860938 3.0233
-0.0861184 3.0243
-0.0861429 3.0253
-0.0861673 3.0263
-0.0861916 3.0273
-0.0862159 3.0283
-0.0862401 3.0293
-0.0862642 3.0303
-0.0862882 3.0313
-0.0863122 3.0323
-0.0863361 3.0333
-0.0863599 3.0343
-0.0863836 3.0353
-0.0864073 3.0363
-0.0864309 3.0373
-0.0864544 3.0383
-0.0864778 3.0393
-0.0865011 3.0403
-0.0865244 3.0413
-0.0865476 3.0423
-0.0865707 3.0433
-0.0865938 3.0443
-0.0866168 3.0453
-0.0866397 3.0463
-0.0866625 3.0473
-0.0866852 3.0483
-0.0867079 3.0493
-0.0867305 3.05031
-0.086753 3.05131
-0.0867754 3.05231
-0.0867978 3.05331
-0.0868201 3.05431
-0.0868423 3.05531
-0.0868644 3.05631
-0.0868865 3.05731
-0.0869084 3.05831
-0.0869303 3.05931
-0.0869522 3.06031
-0.0869739 3.06131
-0.0869956 3.06231
-0.0870172 3.06331
-0.0870387 3.06431
-0.0870601 3.06531
-0.0870815 3.06631
-0.0871028 3.06731
-0.087124 3.06831
-0.0871451 3.06931
-0.0871662 3.07031
-0.0871872 3.07131
-0.0872081 3.07231
-0.0872289 3.07331
-0.0872497 3.07431
-0.0872703 3.07531
-0.0872909 3.07631
-0.0873115 3.07731
-0.0873319 3.07831
-0.0873523 3.07931
-0.0873726 3.08031
-0.0873928 3.08131
-0.0874129 3.08231
-0.087433 3.08331
-0.087453 3.08431
-0.0874729 3.08531
-0.0874927 3.08631
-0.0875124 3.08731
-0.0875321 3.08831
-0.0875517 3.08931
-0.0875712 3.09031
-0.0875907 3.09131
-0.08761 3.09231
-0.0876293 3.09331
-0.0876485 3.09431
-0.0876677 3.09531
-0.0876867 3.09631
-0.0877057 3.09731
-0.0877246 3.09831
-0.0877434 3.09931
-0.0877622 3.10031
-0.0877808 3.10131
-0.0877994 3.10231
-0.087818 3.10331
-0.0878364 3.10431
-0.0878548 3.10531
-0.087873 3.10631
-0.0878912 3.10731
-0.0879094 3.10831
-0.0879274 3.10931
-0.0879454 3.11031
-0.0879633 3.11131
-0.0879811 3.11231
-0.0879989 3.11331
-0.0880165 3.11431
-0.0880341 3.11531
-0.0880516 3.11631
-0.088069 3.11731
-0.0880864 3.11831
-0.0881037 3.11931
-0.0881209 3.12031
-0.088138 3.12131
-0.088155 3.12231
-0.088172 3.12331
-0.0881889 3.12431
-0.0882057 3.12531
-0.0882224 3.12631
-0.0882391 3.12731
-0.0882557 3.12831
-0.0882722 3.12931
-0.0882886 3.13031
-0.0883049 3.13131
-0.0883212 3.13231
-0.0883374 3.13331
-0.0883535 3.13431
-0.0883695 3.13531
-0.0883855 3.13631
-0.0884014 3.13731
-0.0884172 3.13831
-0.0884329 3.13931
-0.0884486 3.14031
-0.0884641 3.14131
-0.0884796 3.14231
-0.088495 3.14331
-0.0885104 3.14431
-0.0885256 3.14531
-0.0885408 3.14631
-0.0885559 3.14731
-0.0885709 3.14831
-0.0885859 3.14931
-0.0886007 3.15032
-0.0886155 3.15132
-0.0886302 3.15232
-0.0886449 3.15332
-0.0886594 3.15432
-0.0886739 3.15532
-0.0886883 3.15632
-0.0887026 3.15732
-0.0887168 3.15832
-0.088731 3.15932
-0.0887451 3.16032
-0.0887591 3.16132
-0.088773 3.16232
-0.0887869 3.16332
-0.0888007 3.16432
-0.0888143 3.16532
-0.088828 3.16632
-0.0888415 3.16732
-0.088855 3.16832
-0.0888683 3.16932
-0.0888817 3.17032
-0.0888949 3.17132
-0.088908 3.17232
-0.0889211 3.17332
-0.0889341 3.17432
-0.088947 3.17532
-0.0889598 3.17632
-0.0889726 3.17732
-0.0889853 3.17832
-0.0889979 3.17932
-0.0890104 3.18032
-0.0890228 3.18132
-0.0890352 3.18232
-0.0890475 3.18332
-0.0890597 3.18432
-0.0890718 3.18532
-0.0890839 3.18632
-0.0890959 3.18732
-0.0891077 3.18832
-0.0891196 3.18932
-0.0891313 3.19032
-0.089143 3.19132
-0.0891545 3.19232
-0.089166 3.19332
-0.0891775 3.19432
-0.0891888 3.19532
-0.0892001 3.19632
-0.0892113 3.19732
-0.0892224 3.19832
-0.0892334 3.19932
-0.0892444 3.20032
-0.0892552 3.20132
-0.089266 3.20232
-0.0892768 3.20332
-0.0892874 3.20432
-0.089298 3.20532
-0.0893084 3.20632
-0.0893188 3.20732
-0.0893292 3.20832
-0.0893394 3.20932
-0.0893496 3.21032
-0.0893597 3.21132
-0.0893697 3.21232
-0.0893796 3.21332
-0.0893895 3.21432
-0.0893992 3.21532
-0.0894089 3.21632
-0.0894186 3.21732
-0.0894281 3.21832
-0.0894376 3.21932
-0.0894469 3.22032
-0.0894562 3.22132
-0.0894655 3.22232
-0.0894746 3.22332
-0.0894837 3.22432
-0.0894927 3.22532
-0.0895016 3.22632
-0.0895104 3.22732
-0.0895192 3.22832
-0.0895278 3.22932
-0.0895364 3.23032
-0.0895449 3.23132
-0.0895534 3.23232
-0.0895617 3.23332
-0.08957 3.23432
-0.0895782 3.23532
-0.0895863 3.23632
-0.0895944 3.23732
-0.0896024 3.23832
-0.0896102 3.23932
-0.089618 3.24032
-0.0896258 3.24132
-0.0896334 3.24232
-0.089641 3.24332
-0.0896485 3.24432
-0.0896559 3.24532
-0.0896632 3.24632
-0.0896705 3.24732
-0.0896777 3.24832
-0.0896848 3.24932
-0.0896918 3.25033
-0.0896987 3.25133
-0.0897056 3.25233
-0.0897124 3.25333
-0.0897191 3.25433
-0.0897257 3.25533
-0.0897322 3.25633
-0.0897387 3.25733
-0.0897451 3.25833
-0.0897514 3.25933
-0.0897576 3.26033
-0.0897638 3.26133
-0.0897698 3.26233
-0.0897758 3.26333
-0.0897818 3.26433
-0.0897876 3.26533
-0.0897933 3.26633
-0.089799 3.26733
-0.0898046 3.26833
-0.0898101 3.26933
-0.0898156 3.27033
-0.0898209 3.27133
-0.0898262 3.27233
-0.0898314 3.27333
-0.0898365 3.27433
-0.0898416 3.27533
-0.0898466 3.27633
-0.0898514 3.27733
-0.0898562 3.27833
-0.089861 3.27933
-0.0898656 3.28033
-0.0898702 3.28133
-0.0898747 3.28233
-0.0898791 3.28333
-0.0898834 3.28433
-0.0898877 3.28533
-0.0898919 3.28633
-0.089896 3.28733
-0.0899 3.28833
-0.0899039 3.28933
-0.0899078 3.29033
-0.0899116 3.29133
-0.0899153 3.29233
-0.0899189 3.29333
-0.0899224 3.29433
-0.0899259 3.29533
-0.0899293 3.29633
-0.0899326 3.29733
-0.0899358 3.29833
-0.089939 3.29933
-0.089942 3.30033
-0.089945 3.30133
-0.0899479 3.30233
-0.0899508 3.30333
-0.0899535 3.30433
-0.0899562 3.30533
-0.0899588 3.30633
-0.0899613 3.30733
-0.0899637 3.30833
-0.0899661 3.30933
-0.0899684 3.31033
-0.0899706 3.31133
-0.0899727 3.31233
-0.0899747 3.31333
-0.0899767 3.31433
-0.0899786 3.31533
-0.0899804 3.31633
-0.0899821 3.31733
-0.0899837 3.31833
-0.0899853 3.31933
-0.0899868 3.32033
-0.0899882 3.32133
-0.0899895 3.32233
-0.0899908 3.32333
-0.0899919 3.32433
-0.089993 3.32533
-0.089994 3.32633
-0.089995 3.32733
-0.0899958 3.32833
-0.0899966 3.32933
-0.0899973 3.33033
-0.0899979 3.33133
-0.0899984 3.33233
-0.0899989 3.33333
-0.0899993 3.33433
-0.0899996 3.33533
-0.0899998 3.33633
-0.0899999 3.33733
-0.09 3.33833
-0.09 3.33933
-0.0899999 3.34033
-0.0899997 3.34133
-0.0899995 3.34233
-0.0899991 3.34333
-0.0899987 3.34433
-0.0899982 3.34533
-0.0899977 3.34633
-0.089997 3.34733
-0.0899963 3.34833
-0.0899955 3.34933
-0.0899946 3.35034
-0.0899936 3.35134
-0.0899926 3.35234
-0.0899914 3.35334
-0.0899902 3.35434
-0.089989 3.35534
-0.0899876 3.35634
-0.0899861 3.35734
-0.0899846 3.35834
-0.089983 3.35934
-0.0899814 3.36034
-0.0899796 3.36134
-0.0899778 3.36234
-0.0899758 3.36334
-0.0899738 3.36434
-0.0899718 3.36534
-0.0899696 3.36634
-0.0899674 3.36734
-0.0899651 3.36834
-0.0899627 3.36934
-0.0899602 3.37034
-0.0899577 3.37134
-0.089955 3.37234
-0.0899523 3.37334
-0.0899495 3.37434
-0.0899467 3.37534
-0.0899437 3.37634
-0.0899407 3.37734
-0.0899376 3.37834
-0.0899344 3.37934
-0.0899312 3.38034
-0.0899278 3.38134
-0.0899244 3.38234
-0.0899209 3.38334
-0.0899173 3.38434
-0.0899137 3.38534
-0.0899099 3.38634
-0.0899061 3.38734
-0.0899022 3.38834
-0.0898983 3.38934
-0.0898942 3.39034
-0.0898901 3.39134
-0.0898859 3.39234
-0.0898816 3.39334
-0.0898772 3.39434
-0.0898728 3.39534
-0.0898682 3.39634
-0.0898636 3.39734
-0.0898589 3.39834
-0.0898542 3.39934
-0.0898493 3.40034
-0.0898444 3.40134
-0.0898394 3.40234
-0.0898343 3.40334
-0.0898292 3.40434
-0.0898239 3.40534
-0.0898186 3.40634
-0.0898132 3.40734
-0.0898078 3.40834
-0.0898022 3.40934
-0.0897966 3.41034
-0.0897909 3.41134
-0.0897851 3.41234
-0.0897792 3.41334
-0.0897733 3.41434
-0.0897672 3.41534
-0.0897611 3.41634
-0.0897549 3.41734
-0.0897487 3.41834
-0.0897423 3.41934
-0.0897359 3.42034
-0.0897294 3.42134
-0.0897228 3.42234
-0.0897162 3.42334
-0.0897094 3.42434
-0.0897026 3.42534
-0.0896957 3.42634
-0.0896888 3.42734
-0.0896817 3.42834
-0.0896746 3.42934
-0.0896674 3.43034
-0.0896601 3.43134
-0.0896527 3.43234
-0.0896453 3.43334
-0.0896377 3.43434
-0.0896301 3.43534
-0.0896224 3.43634
-0.0896147 3.43734
-0.0896068 3.43834
-0.0895989 3.43934
-0.0895909 3.44034
-0.0895828 3.44134
-0.0895747 3.44234
-0.0895665 3.44334
-0.0895581 3.44434
-0.0895497 3.44534
-0.0895413 3.44634
-0.0895327 3.44734
-0.0895241 3.44834
-0.0895154 3.44934
-0.0895066 3.45035
-0.0894977 3.45135
-0.0894888 3.45235
-0.0894798 3.45335
-0.0894707 3.45435
-0.0894615 3.45535
-0.0894522 3.45635
-0.0894429 3.45735
-0.0894335 3.45835
-0.089424 3.45935
-0.0894144 3.46035
-0.0894048 3.46135
-0.089395 3.46235
-0.0893852 3.46335
-0.0893753 3.46435
-0.0893654 3.46535
-0.0893553 3.46635
-0.0893452 3.46735
-0.089335 3.46835
-0.0893247 3.46935
-0.0893144 3.47035
-0.0893039 3.47135
-0.0892934 3.47235
-0.0892828 3.47335
-0.0892721 3.47435
-0.0892614 3.47535
-0.0892506 3.47635
-0.0892396 3.47735
-0.0892287 3.47835
-0.0892176 3.47935
-0.0892064 3.48035
-0.0891952 3.48135
-0.0891839 3.48235
-0.0891725 3.48335
-0.0891611 3.48435
-0.0891495 3.48535
-0.0891379 3.48635
-0.0891262 3.48735
-0.0891145 3.48835
-0.0891026 3.48935
-0.0890907 3.49035
-0.0890787 3.49135
-0.0890666 3.49235
-0.0890544 3.49335
-0.0890422 3.49435
-0.0890299 3.49535
-0.0890175 3.49635
-0.089005 3.49735
-0.0889924 3.49835
-0.0889798 3.49935
-0.0889671 3.50035
-0.0889543 3.50135
-0.0889414 3.50235
-0.0889285 3.50335
-0.0889155 3.50435
-0.0889024 3.50535
-0.0888892 3.50635
-0.0888759 3.50735
-0.0888626 3.50835
-0.0888492 3.50935
-0.0888357 3.51035
-0.0888221 3.51135
-0.0888084 3.51235
-0.0887947 3.51335
-0.0887809 3.51435
-0.088767 3.51535
-0.0887531 3.51635
-0.088739 3.51735
-0.0887249 3.51835
-0.0887107 3.51935
-0.0886964 3.52035
-0.0886821 3.52135
-0.0886676 3.52235
-0.0886531 3.52335
-0.0886385 3.52435
-0.0886239 3.52535
-0.0886091 3.52635
-0.0885943 3.52735
-0.0885794 3.52835
-0.0885644 3.52935
-0.0885494 3.53035
-0.0885342 3.53135
-0.088519 3.53235
-0.0885037 3.53335
-0.0884884 3.53435
-0.0884729 3.53535
-0.0884574 3.53635
-0.0884418 3.53735
-0.0884261 3.53835
-0.0884104 3.53935
-0.0883945 3.54035
-0.0883786 3.54135
-0.0883626 3.54235
-0.0883466 3.54335
-0.0883304 3.54435
-0.0883142 3.54535
-0.0882979 3.54635
-0.0882815 3.54735
-0.0882651 3.54835
-0.0882485 3.54935
-0.0882319 3.55036
-0.0882152 3.55136
-0.0881985 3.55236
-0.0881816 3.55336
-0.0881647 3.55436
-0.0881477 3.55536
-0.0881306 3.55636
-0.0881135 3.55736
-0.0880962 3.55836
-0.0880789 3.55936
-0.0880615 3.56036
-0.0880441 3.56136
-0.0880265 3.56236
-0.0880089 3.56336
-0.0879912 3.56436
-0.0879734 3.56536
-0.0879556 3.56636
-0.0879376 3.56736
-0.0879196 3.56836
-0.0879015 3.56936
-0.0878834 3.57036
-0.0878651 3.57136
-0.0878468 3.57236
-0.0878284 3.57336
-0.08781 3.57436
-0.0877914 3.57536
-0.0877728 3.57636
-0.0877541 3.57736
-0.0877353 3.57836
-0.0877164 3.57936
-0.0876975 3.58036
-0.0876785 3.58136
-0.0876594 3.58236
-0.0876402 3.58336
-0.087621 3.58436
-0.0876017 3.58536
-0.0875823 3.58636
-0.0875628 3.58736
-0.0875432 3.58836
-0.0875236 3.58936
-0.0875039 3.59036
-0.0874841 3.59136
-0.0874643 3.59236
-0.0874443 3.59336
-0.0874243 3.59436
-0.0874042 3.59536
-0.087384 3.59636
-0.0873638 3.59736
-0.0873435 3.59836
-0.0873231 3.59936
-0.0873026 3.60036
-0.087282 3.60136
-0.0872614 3.60236
-0.0872407 3.60336
-0.0872199 3.60436
-0.0871991 3.60536
-0.0871781 3.60636
-0.0871571 3.60736
-0.087136 3.60836
-0.0871149 3.60936
-0.0870936 3.61036
-0.0870723 3.61136
-0.0870509 3.61236
-0.0870294 3.61336
-0.0870079 3.61436
-0.0869862 3.61536
-0.0869645 3.61636
-0.0869427 3.61736
-0.0869209 3.61836
-0.086899 3.61936
-0.0868769 3.62036
-0.0868549 3.62136
-0.0868327 3.62236
-0.0868104 3.62336
-0.0867881 3.62436
-0.0867657 3.62536
-0.0867433 3.62636
-0.0867207 3.62736
-0.0866981 3.62836
-0.0866754 3.62936
-0.0866526 3.63036
-0.0866298 3.63136
-0.0866068 3.63236
-0.0865838 3.63336
-0.0865608 3.63436
-0.0865376 3.63536
-0.0865144 3.63636
-0.0864911 3.63736
-0.0864677 3.63836
-0.0864442 3.63936
-0.0864207 3.64036
-0.0863971 3.64136
-0.0863734 3.64236
-0.0863496 3.64336
-0.0863258 3.64436
-0.0863018 3.64536
-0.0862778 3.64636
-0.0862538 3.64736
-0.0862296 3.64836
-0.0862054 3.64936
-0.0861811 3.65037
-0.0861567 3.65137
-0.0861323 3.65237
-0.0861077 3.65337
-0.0860831 3.65437
-0.0860585 3.65537
-0.0860337 3.65637
-0.0860089 3.65737
-0.085984 3.65837
-0.085959 3.65937
-0.0859339 3.66037
-0.0859088 3.66137
-0.0858836 3.66237
-0.0858583 3.66337
-0.0858329 3.66437
-0.0858075 3.66537
-0.085782 3.66637
-0.0857564 3.66737
-0.0857308 3.66837
-0.085705 3.66937
-0.0856792 3.67037
-0.0856533 3.67137
-0.0856273 3.67237
-0.0856013 3.67337
-0.0855752 3.67437
-0.085549 3.67537
-0.0855227 3.67637
-0.0854964 3.67737
